map,cycles_per_km,amplitude_levels
ours_before_detail,0.15004801536491677,105.2096038942279
ours_before_detail,0.1526804366871083,102.87636577924168
ours_before_detail,0.1553128580092998,99.68403138979416
ours_before_detail,0.15794527933149133,98.14854846711467
ours_before_detail,0.16057770065368288,95.53414857588712
ours_before_detail,0.1632101219758744,93.31184619858436
ours_before_detail,0.16584254329806591,90.08215683401608
ours_before_detail,0.16847496462025743,88.76784964304103
ours_before_detail,0.17110738594244895,87.03161792840577
ours_before_detail,0.17373980726464047,84.24440756434448
ours_before_detail,0.176372228586832,82.17589420365793
ours_before_detail,0.1790046499090235,79.06720814528518
ours_before_detail,0.18163707123121503,76.92221388085562
ours_before_detail,0.18426949255340658,74.75888711603004
ours_before_detail,0.1869019138755981,70.67029165486714
ours_before_detail,0.18953433519778962,69.43371966003663
ours_before_detail,0.19216675651998114,66.60571212227886
ours_before_detail,0.19479917784217265,63.626391628920864
ours_before_detail,0.19743159916436417,62.47617000131866
ours_before_detail,0.2000640204865557,60.845053875308935
ours_before_detail,0.2026964418087472,60.33048462968524
ours_before_detail,0.20532886313093873,56.24301031634861
ours_before_detail,0.20796128445313025,54.62434232514939
ours_before_detail,0.2105937057753218,52.27035579805611
ours_before_detail,0.21322612709751332,50.175336073221196
ours_before_detail,0.21585854841970484,49.80170546919419
ours_before_detail,0.21849096974189636,47.26983863164181
ours_before_detail,0.22112339106408788,45.71971353833791
ours_before_detail,0.2237558123862794,43.79439683190089
ours_before_detail,0.22638823370847092,42.67191152015354
ours_before_detail,0.22902065503066243,41.81124334656006
ours_before_detail,0.23165307635285395,39.97659976822023
ours_before_detail,0.2342854976750455,39.52486945552317
ours_before_detail,0.23691791899723702,37.99007561325307
ours_before_detail,0.23955034031942854,36.9778770042522
ours_before_detail,0.24218276164162006,36.31733723962443
ours_before_detail,0.24481518296381158,35.230146390272
ours_before_detail,0.2474476042860031,35.32758862972488
ours_before_detail,0.25008002560819464,34.435662892137934
ours_before_detail,0.25271244693038614,33.793629244962915
ours_before_detail,0.2553448682525777,32.69698329661462
ours_before_detail,0.2579772895747692,32.37140100051061
ours_before_detail,0.2606097108969607,32.00148210147509
ours_before_detail,0.2632421322191522,31.696920639508075
ours_before_detail,0.26587455354134376,30.718249269594452
ours_before_detail,0.26850697486353525,30.646008032216475
ours_before_detail,0.2711393961857268,30.289920678242407
ours_before_detail,0.27377181750791835,30.015352348018023
ours_before_detail,0.27640423883010984,30.36354956809373
ours_before_detail,0.2790366601523014,29.57543907809986
ours_before_detail,0.2816690814744929,29.58599954921858
ours_before_detail,0.2843015027966844,29.40394910419363
ours_before_detail,0.2869339241188759,28.985043967777287
ours_before_detail,0.28956634544106746,29.238244617408473
ours_before_detail,0.29219876676325895,29.224752066282054
ours_before_detail,0.2948311880854505,29.218030190851266
ours_before_detail,0.29746360940764205,29.09916865832757
ours_before_detail,0.30009603072983354,29.224121206358202
ours_before_detail,0.3027284520520251,29.518276112038052
ours_before_detail,0.3053608733742166,29.371758602209074
ours_before_detail,0.3079932946964081,29.777285026035035
ours_before_detail,0.3106257160185996,30.069180682377702
ours_before_detail,0.31325813734079117,30.82500230599389
ours_before_detail,0.31589055866298266,32.22464952971731
ours_before_detail,0.3185229799851742,33.387240225041175
ours_before_detail,0.32115540130736575,35.5603133084414
ours_before_detail,0.32378782262955724,36.48089337746764
ours_before_detail,0.3264202439517488,39.77339570448664
ours_before_detail,0.3290526652739403,36.93288699084406
ours_before_detail,0.33168508659613183,41.008157007555106
ours_before_detail,0.3343175079183233,39.2111524576558
ours_now,0.0026324213221915224,110364.31266449508
ours_now,0.005264842644383045,53886.62774658005
ours_now,0.007897263966574567,50428.50401661697
ours_now,0.01052968528876609,62621.07206089746
ours_now,0.013162106610957612,43252.981622899584
ours_now,0.015794527933149134,21100.657457480076
ours_now,0.018426949255340656,10059.076140128225
ours_now,0.02105937057753218,6067.6990429770385
ours_now,0.023691791899723702,4389.311209419498
ours_now,0.026324213221915225,3272.2019129660534
ours_now,0.028956634544106744,2513.26782038755
ours_now,0.03158905586629827,1951.2737661371348
ours_now,0.03422147718848979,1531.8200983332006
ours_now,0.03685389851068131,1199.6903744532128
ours_now,0.03948631983287283,931.5055309848627
ours_now,0.04211874115506436,781.6697806749248
ours_now,0.04475116247725588,671.5034231945675
ours_now,0.047383583799447404,580.49787173934
ours_now,0.05001600512163892,504.3518230733778
ours_now,0.05264842644383045,441.1472116372045
ours_now,0.05528084776602197,378.44921629303457
ours_now,0.05791326908821349,329.4244443408291
ours_now,0.060545690410405015,295.4868975197954
ours_now,0.06317811173259653,264.60231399368246
ours_now,0.06581053305478805,237.12797919358206
ours_now,0.06844295437697959,215.38021213853213
ours_now,0.0710753756991711,201.52335316375274
ours_now,0.07370779702136263,186.43821034712911
ours_now,0.07634021834355414,170.6551989923793
ours_now,0.07897263966574566,154.92185911540676
ours_now,0.0816050609879372,139.5571083525391
ours_now,0.08423748231012872,129.2323805840837
ours_now,0.08686990363232024,116.52464995062877
ours_now,0.08950232495451176,105.32830558382949
ours_now,0.09213474627670329,97.95462672209977
ours_now,0.09476716759889481,92.63393206347928
ours_now,0.09739958892108633,87.09158660999401
ours_now,0.10003201024327785,80.15511599443391
ours_now,0.10266443156546937,73.3142654075342
ours_now,0.1052968528876609,68.00951092340681
ours_now,0.10792927420985242,62.78135281776153
ours_now,0.11056169553204394,59.54570669758925
ours_now,0.11319411685423546,54.55585655417525
ours_now,0.11582653817642698,51.10118375383277
ours_now,0.11845895949861851,47.381565200095736
ours_now,0.12109138082081003,45.253511891589575
ours_now,0.12372380214300155,43.029560497674815
ours_now,0.12635622346519307,39.85375293047817
ours_now,0.1289886447873846,37.57051505272883
ours_now,0.1316210661095761,34.5244601955363
ours_now,0.13425348743176763,31.927236955278133
ours_now,0.13688590875395917,29.980616738810294
ours_now,0.1395183300761507,28.184205709836252
ours_now,0.1421507513983422,26.555696782330376
ours_now,0.14478317272053373,25.117374195136417
ours_now,0.14741559404272525,23.80765458771057
ours_now,0.15004801536491677,22.628139790433895
ours_now,0.1526804366871083,21.321924333877735
ours_now,0.1553128580092998,20.244154170368095
ours_now,0.15794527933149133,19.178764425181267
ours_now,0.16057770065368288,18.38308226792955
ours_now,0.1632101219758744,17.694626678705735
ours_now,0.16584254329806591,17.28777392281466
ours_now,0.16847496462025743,16.467138148242164
ours_now,0.17110738594244895,15.553224609402198
ours_now,0.17373980726464047,14.723738709125064
ours_now,0.176372228586832,13.913920302868837
ours_now,0.1790046499090235,13.483975497639214
ours_now,0.18163707123121503,12.862436670396649
ours_now,0.18426949255340658,12.498057606411722
ours_now,0.1869019138755981,12.211517594882467
ours_now,0.18953433519778962,11.813298473555532
ours_now,0.19216675651998114,11.493459840821833
ours_now,0.19479917784217265,10.993211337918707
ours_now,0.19743159916436417,10.605996720895268
ours_now,0.2000640204865557,10.15970478260855
ours_now,0.2026964418087472,9.700666598022142
ours_now,0.20532886313093873,9.629902563594507
ours_now,0.20796128445313025,9.344322226738447
ours_now,0.2105937057753218,9.028829768524991
ours_now,0.21322612709751332,8.64181180870625
ours_now,0.21585854841970484,8.48030016672944
ours_now,0.21849096974189636,8.34554491479003
ours_now,0.22112339106408788,7.926416205449999
ours_now,0.2237558123862794,7.6901369362424425
ours_now,0.22638823370847092,7.500018660277326
ours_now,0.22902065503066243,7.397759781856958
ours_now,0.23165307635285395,7.23179979109301
ours_now,0.2342854976750455,6.933723258917198
ours_now,0.23691791899723702,6.832827460284439
ours_now,0.23955034031942854,6.738649581697415
ours_now,0.24218276164162006,6.6230584166302755
ours_now,0.24481518296381158,6.47042271007044
ours_now,0.2474476042860031,6.28053950459519
ours_now,0.25008002560819464,6.116748840131926
ours_now,0.25271244693038614,5.9322204362766096
ours_now,0.2553448682525777,5.785617660796686
ours_now,0.2579772895747692,5.642420725781761
ours_now,0.2606097108969607,5.368760619700911
ours_now,0.2632421322191522,5.269146445098952
ours_now,0.26587455354134376,5.22015069937057
ours_now,0.26850697486353525,5.195075325053067
ours_now,0.2711393961857268,5.067061776367747
ours_now,0.27377181750791835,4.939206214199681
ours_now,0.27640423883010984,4.785702994987637
ours_now,0.2790366601523014,4.686510146813678
ours_now,0.2816690814744929,4.673420277431652
ours_now,0.2843015027966844,4.615658923277979
ours_now,0.2869339241188759,4.464038650122447
ours_now,0.28956634544106746,4.353064840666321
ours_now,0.29219876676325895,4.30632489447517
ours_now,0.2948311880854505,4.29447813488737
ours_now,0.29746360940764205,4.176797251857094
ours_now,0.30009603072983354,4.077397413056285
ours_now,0.3027284520520251,4.046367702160229
ours_now,0.3053608733742166,3.9804934720421623
ours_now,0.3079932946964081,3.917142008202609
ours_now,0.3106257160185996,3.873791422741053
ours_now,0.31325813734079117,3.838387260452453
ours_now,0.31589055866298266,3.7601251909974245
ours_now,0.3185229799851742,3.720530105623432
ours_now,0.32115540130736575,3.7191292025767226
ours_now,0.32378782262955724,3.7253985292065472
ours_now,0.3264202439517488,3.7669086872488418
ours_now,0.3290526652739403,3.7322523002776538
ours_now,0.33168508659613183,3.637179015260313
ours_now,0.3343175079183233,3.5943022090794225
ours_now_sword_coast,0.0008099757914435454,419575.1459944012
ours_now_sword_coast,0.0016199515828870907,174321.00443377462
ours_now_sword_coast,0.002429927374330636,86970.2215287371
ours_now_sword_coast,0.0032399031657741814,69527.22798988606
ours_now_sword_coast,0.004049878957217727,49338.49734750174
ours_now_sword_coast,0.004859854748661272,34039.72604388636
ours_now_sword_coast,0.0056698305401048175,29147.43095546976
ours_now_sword_coast,0.006479806331548363,24129.341834021256
ours_now_sword_coast,0.007289782122991908,15664.038048168251
ours_now_sword_coast,0.008099757914435454,16156.616573032563
ours_now_sword_coast,0.008909733705878999,18738.53158630343
ours_now_sword_coast,0.009719709497322544,24577.533058289242
ours_now_sword_coast,0.01052968528876609,29925.25830533805
ours_now_sword_coast,0.011339661080209635,29305.774153840695
ours_now_sword_coast,0.012149636871653179,27400.99759959782
ours_now_sword_coast,0.012959612663096726,20261.30785549894
ours_now_sword_coast,0.013769588454540271,15176.97095633428
ours_now_sword_coast,0.014579564245983816,13446.01726907969
ours_now_sword_coast,0.01538954003742736,13092.441277428103
ours_now_sword_coast,0.016199515828870907,11626.472687599593
ours_now_sword_coast,0.017009491620314454,9133.076675010658
ours_now_sword_coast,0.017819467411757998,7591.886852767131
ours_now_sword_coast,0.01862944320320154,5979.904833106458
ours_now_sword_coast,0.01943941899464509,6052.114930787869
ours_now_sword_coast,0.020249394786088636,6366.281200185166
ours_now_sword_coast,0.02105937057753218,5465.982405518792
ours_now_sword_coast,0.021869346368975726,4847.617142298091
ours_now_sword_coast,0.02267932216041927,4233.385694576292
ours_now_sword_coast,0.023489297951862817,3843.8193379760082
ours_now_sword_coast,0.024299273743306357,3847.9899713405594
ours_now_sword_coast,0.025109249534749904,3188.299424698136
ours_now_sword_coast,0.02591922532619345,2733.7664946494856
ours_now_sword_coast,0.026729201117636995,2786.1310008942783
ours_now_sword_coast,0.027539176909080542,2666.866503446003
ours_now_sword_coast,0.02834915270052409,2654.664888938319
ours_now_sword_coast,0.029159128491967633,2339.48245886834
ours_now_sword_coast,0.02996910428341118,2154.515648527287
ours_now_sword_coast,0.03077908007485472,2036.5689599184302
ours_now_sword_coast,0.03158905586629827,1903.7863811234838
ours_now_sword_coast,0.032399031657741814,1872.3631545335575
ours_now_sword_coast,0.033209007449185354,1898.1798702214614
ours_now_sword_coast,0.03401898324062891,1866.014956862785
ours_now_sword_coast,0.03482895903207245,1756.482069054938
ours_now_sword_coast,0.035638934823515996,1485.9762784629422
ours_now_sword_coast,0.03644891061495954,1362.187626360429
ours_now_sword_coast,0.03725888640640308,1445.3952374726214
ours_now_sword_coast,0.03806886219784663,1505.6268373237417
ours_now_sword_coast,0.03887883798929018,1280.8636586996495
ours_now_sword_coast,0.039688813780733724,1299.3462159431208
ours_now_sword_coast,0.04049878957217727,1333.9284392389918
ours_now_sword_coast,0.04130876536362081,1132.101868440309
ours_now_sword_coast,0.04211874115506436,1062.2641224183183
ours_now_sword_coast,0.0429287169465079,991.9963980752036
ours_now_sword_coast,0.04373869273795145,966.7680734190141
ours_now_sword_coast,0.04454866852939499,927.0011711471183
ours_now_sword_coast,0.04535864432083854,873.5512667986437
ours_now_sword_coast,0.04616862011228209,907.2950799522218
ours_now_sword_coast,0.046978595903725634,895.2238008951931
ours_now_sword_coast,0.047788571695169174,868.2966715146788
ours_now_sword_coast,0.048598547486612714,820.1727547912175
ours_now_sword_coast,0.04940852327805627,747.4812221426348
ours_now_sword_coast,0.05021849906949981,746.9552650542029
ours_now_sword_coast,0.051028474860943356,747.6074186705963
ours_now_sword_coast,0.0518384506523869,768.4851077709219
ours_now_sword_coast,0.05264842644383045,703.8126886370421
ours_now_sword_coast,0.05345840223527399,670.6628184154702
ours_now_sword_coast,0.054268378026717544,643.5872825327947
ours_now_sword_coast,0.055078353818161084,623.7762872564218
ours_now_sword_coast,0.055888329609604624,629.6461413478833
ours_now_sword_coast,0.05669830540104818,612.7176493222552
ours_now_sword_coast,0.05750828119249172,599.5184303033067
ours_now_sword_coast,0.058318256983935265,595.4948161748006
ours_now_sword_coast,0.059128232775378806,524.7785148174162
ours_now_sword_coast,0.05993820856682236,533.8691717607992
ours_now_sword_coast,0.0607481843582659,551.1735972756599
ours_now_sword_coast,0.06155816014970944,500.4867087437737
ours_now_sword_coast,0.062368135941152994,464.11224755984705
ours_now_sword_coast,0.06317811173259653,480.3653936792182
ours_now_sword_coast,0.06398808752404007,458.7403832207521
ours_now_sword_coast,0.06479806331548363,433.7488766990333
ours_now_sword_coast,0.06560803910692717,422.41172844119984
ours_now_sword_coast,0.06641801489837071,379.5834159399586
ours_now_sword_coast,0.06722799068981426,378.9131767594397
ours_now_sword_coast,0.06803796648125782,399.3924212495931
ours_now_sword_coast,0.06884794227270136,387.2242321506133
ours_now_sword_coast,0.0696579180641449,342.9707540762244
ours_now_sword_coast,0.07046789385558845,323.18632711511367
ours_now_sword_coast,0.07127786964703199,328.8618624910278
ours_now_sword_coast,0.07208784543847553,340.50698108219365
ours_now_sword_coast,0.07289782122991909,326.159550411565
ours_now_sword_coast,0.07370779702136263,288.3276769684653
ours_now_sword_coast,0.07451777281280617,284.0492109502587
ours_now_sword_coast,0.07532774860424972,254.63303603769626
ours_now_sword_coast,0.07613772439569326,257.86784565989603
ours_now_sword_coast,0.0769477001871368,269.58946576611504
ours_now_sword_coast,0.07775767597858035,254.56294535762052
ours_now_sword_coast,0.0785676517700239,234.72487596673267
ours_now_sword_coast,0.07937762756146745,232.5292591535815
ours_now_sword_coast,0.08018760335291099,234.82786768861135
ours_now_sword_coast,0.08099757914435454,218.58435930947098
ours_now_sword_coast,0.08180755493579808,211.96980236212346
ours_now_sword_coast,0.08261753072724162,214.79363573234573
ours_now_sword_coast,0.08342750651868518,197.41685821808386
ours_now_sword_coast,0.08423748231012872,178.00803366737514
ours_now_sword_coast,0.08504745810157226,178.84948047697287
ours_now_sword_coast,0.0858574338930158,190.83259002713717
ours_now_sword_coast,0.08666740968445934,178.54303736810456
ours_now_sword_coast,0.0874773854759029,163.46165573611432
ours_now_sword_coast,0.08828736126734645,162.42875431244647
ours_now_sword_coast,0.08909733705878999,169.7678045180559
ours_now_sword_coast,0.08990731285023353,161.64115587449672
ours_now_sword_coast,0.09071728864167708,152.29015928501946
ours_now_sword_coast,0.09152726443312062,145.02351444594308
ours_now_sword_coast,0.09233724022456417,137.65205376725115
ours_now_sword_coast,0.09314721601600771,133.9278058261027
ours_now_sword_coast,0.09395719180745127,134.35219012686304
ours_now_sword_coast,0.09476716759889481,130.09079937153032
ours_now_sword_coast,0.09557714339033835,126.05578372558148
ours_now_sword_coast,0.09638711918178189,119.56106227179512
ours_now_sword_coast,0.09719709497322543,115.05649370982232
ours_now_sword_coast,0.098007070764669,116.48108041698352
ours_now_sword_coast,0.09881704655611254,114.0720575471937
ours_now_sword_coast,0.09962702234755608,107.03658807887375
ours_now_sword_coast,0.10043699813899962,109.70287245955025
ours_now_sword_coast,0.10124697393044316,109.46038032575
ours_now_sword_coast,0.10205694972188671,107.10262859511246
ours_now_sword_coast,0.10286692551333027,100.75045630722852
ours_now_sword_coast,0.1036769013047738,95.11543888704627
ours_now_sword_coast,0.10448687709621735,97.92720883548124
ours_now_sword_coast,0.1052968528876609,98.51787036634265
ours_now_sword_coast,0.10610682867910444,97.3919982440346
ours_now_sword_coast,0.10691680447054798,88.79274679087668
ours_now_sword_coast,0.10772678026199152,86.18252393751187
ours_now_sword_coast,0.10853675605343509,89.75804489360222
ours_now_sword_coast,0.10934673184487863,90.74375647446863
ours_now_sword_coast,0.11015670763632217,87.08237309790151
ours_now_sword_coast,0.11096668342776571,79.27500130411248
ours_now_sword_coast,0.11177665921920925,77.08437566353574
ours_now_sword_coast,0.11258663501065279,79.2919015812958
ours_now_sword_coast,0.11339661080209636,79.76310996837461
ours_now_sword_coast,0.1142065865935399,77.44936884024335
ours_now_sword_coast,0.11501656238498344,74.66768743206083
ours_now_sword_coast,0.11582653817642698,74.15313984826781
ours_now_sword_coast,0.11663651396787053,75.09117038021724
ours_now_sword_coast,0.11744648975931407,73.46498142706346
ours_now_sword_coast,0.11825646555075761,76.21910284283427
ours_now_sword_coast,0.11906644134220117,73.33913116176102
ours_now_sword_coast,0.11987641713364472,70.39967805768995
ours_now_sword_coast,0.12068639292508826,71.59111550382262
ours_now_sword_coast,0.1214963687165318,71.71802085064235
ours_now_sword_coast,0.12230634450797534,72.39596179169958
ours_now_sword_coast,0.12311632029941888,70.63748808281494
ours_now_sword_coast,0.12392629609086245,71.01899163644245
ours_now_sword_coast,0.12473627188230599,69.04260033381779
ours_now_sword_coast,0.12554624767374953,66.02478989792506
ours_now_sword_coast,0.12635622346519307,66.50440190175931
ours_now_sword_coast,0.1271661992566366,66.48598386486171
ours_now_sword_coast,0.12797617504808015,64.30798747979404
ours_now_sword_coast,0.1287861508395237,63.5754847390284
ours_now_sword_coast,0.12959612663096726,62.02408523090836
ours_now_sword_coast,0.1304061024224108,62.12423960079964
ours_now_sword_coast,0.13121607821385434,63.06206943820929
ours_now_sword_coast,0.13202605400529788,63.92427957199141
ours_now_sword_coast,0.13283602979674142,63.28824993987949
ours_now_sword_coast,0.13364600558818499,62.58352217944702
ours_now_sword_coast,0.13445598137962853,61.902887128621316
ours_now_sword_coast,0.13526595717107207,63.08095447201761
ours_now_sword_coast,0.13607593296251563,62.14207778258471
ours_now_sword_coast,0.13688590875395917,60.14662786881963
ours_now_sword_coast,0.1376958845454027,62.01820858953322
ours_now_sword_coast,0.13850586033684625,63.81175935415149
ours_now_sword_coast,0.1393158361282898,64.15623825846293
ours_now_sword_coast,0.14012581191973336,63.505088363398244
ours_now_sword_coast,0.1409357877111769,63.99996808854539
ours_now_sword_coast,0.14174576350262044,61.89432648226637
ours_now_sword_coast,0.14255573929406398,62.66077816653723
ours_now_sword_coast,0.14336571508550752,64.37039098479508
ours_now_sword_coast,0.14417569087695106,63.06562732385848
ours_now_sword_coast,0.14498566666839463,61.923140113129996
ours_now_sword_coast,0.14579564245983817,61.83454880830959
ours_now_sword_coast,0.1466056182512817,62.40011405210067
ours_now_sword_coast,0.14741559404272525,62.300824477074435
ours_now_sword_coast,0.1482255698341688,62.713260526230705
ours_now_sword_coast,0.14903554562561233,63.16476980874763
ours_now_sword_coast,0.14984552141705587,62.68980603161687
ours_now_sword_coast,0.15065549720849944,63.00650715240633
ours_now_sword_coast,0.15146547299994298,63.38077703746391
ours_now_sword_coast,0.15227544879138652,62.78194370009484
ours_now_sword_coast,0.15308542458283006,62.280681005548324
ours_now_sword_coast,0.1538954003742736,61.594152234549384
ours_now_sword_coast,0.15470537616571714,63.62947544461209
ours_now_sword_coast,0.1555153519571607,62.29866400234221
ours_now_sword_coast,0.15632532774860425,62.99094418584042
ours_now_sword_coast,0.1571353035400478,62.93583347747259
ours_now_sword_coast,0.15794527933149133,64.00771763881626
ours_now_sword_coast,0.1587552551229349,65.17409388117866
ours_now_sword_coast,0.15956523091437844,63.918445638967064
ours_now_sword_coast,0.16037520670582198,65.0261675737362
ours_now_sword_coast,0.16118518249726552,64.42787527427227
ours_now_sword_coast,0.16199515828870908,63.64323510742232
ours_now_sword_coast,0.16280513408015262,65.08269322084303
ours_now_sword_coast,0.16361510987159616,64.65264783980084
ours_now_sword_coast,0.1644250856630397,62.451251480187686
ours_now_sword_coast,0.16523506145448325,63.079857839960496
ours_now_sword_coast,0.1660450372459268,64.8618465465592
ours_now_sword_coast,0.16685501303737035,63.5072342277313
ours_now_sword_coast,0.1676649888288139,61.67289703126106
ours_now_sword_coast,0.16847496462025743,64.02279561366619
ours_now_sword_coast,0.16928494041170097,63.677083332995345
ours_now_sword_coast,0.1700949162031445,66.36015900451362
ours_now_sword_coast,0.17090489199458805,63.993528770031375
ours_now_sword_coast,0.1717148677860316,64.82917520872141
ours_now_sword_coast,0.17252484357747513,63.40763656613187
ours_now_sword_coast,0.17333481936891867,64.6562648214535
ours_now_sword_coast,0.17414479516036227,64.74141164955667
ours_now_sword_coast,0.1749547709518058,64.30139186714116
ours_now_sword_coast,0.17576474674324935,63.1743202606562
ours_now_sword_coast,0.1765747225346929,66.50643416927028
ours_now_sword_coast,0.17738469832613643,65.65482141991222
ours_now_sword_coast,0.17819467411757997,63.640018235038916
ours_now_sword_coast,0.1790046499090235,64.68534843612052
ours_now_sword_coast,0.17981462570046705,65.64484032895643
ours_now_sword_coast,0.1806246014919106,65.16918572353069
ours_now_sword_coast,0.18143457728335416,65.17204372815088
ours_now_sword_coast,0.1822445530747977,66.32375172959435
ours_now_sword_coast,0.18305452886624124,66.69121042107932
ours_now_sword_coast,0.18386450465768478,64.4546758503752
ours_now_sword_coast,0.18467448044912835,63.104883119137085
ours_now_sword_coast,0.1854844562405719,62.72424686551501
ours_now_sword_coast,0.18629443203201543,60.77587820079384
ours_now_sword_coast,0.18710440782345897,62.253999977269494
ours_now_sword_coast,0.18791438361490254,61.81275556923134
ours_now_sword_coast,0.18872435940634608,61.75379833756589
ours_now_sword_coast,0.18953433519778962,61.198089331492376
ours_now_sword_coast,0.19034431098923316,61.702625047687896
ours_now_sword_coast,0.1911542867806767,61.81038340627982
ours_now_sword_coast,0.19196426257212024,61.24361916460746
ours_now_sword_coast,0.19277423836356378,64.1217866536413
ours_now_sword_coast,0.19358421415500732,65.52894678321474
ours_now_sword_coast,0.19439418994645086,62.97420685613892
ours_now_sword_coast,0.19520416573789445,60.866335748458425
ours_now_sword_coast,0.196014141529338,62.61807074625405
ours_now_sword_coast,0.19682411732078153,60.508390595255065
ours_now_sword_coast,0.19763409311222507,59.15444621213097
ours_now_sword_coast,0.1984440689036686,61.145285164838896
ours_now_sword_coast,0.19925404469511215,61.895917305597436
ours_now_sword_coast,0.2000640204865557,60.1389238211631
ours_now_sword_coast,0.20087399627799923,56.81908775418247
ours_now_sword_coast,0.20168397206944277,57.585251825915336
ours_now_sword_coast,0.20249394786088631,59.310312841947386
ours_now_sword_coast,0.20330392365232985,58.2473657316735
ours_now_sword_coast,0.20411389944377342,59.26095607438057
ours_now_sword_coast,0.20492387523521696,58.37095113747338
ours_now_sword_coast,0.20573385102666053,55.673792593025254
ours_now_sword_coast,0.20654382681810407,55.40579083804861
ours_now_sword_coast,0.2073538026095476,54.826272260030144
ours_now_sword_coast,0.20816377840099115,54.52131175953284
ours_now_sword_coast,0.2089737541924347,54.797742713771925
ours_now_sword_coast,0.20978372998387826,54.911181020077684
ours_now_sword_coast,0.2105937057753218,54.399155156102196
ours_now_sword_coast,0.21140368156676534,53.16694107400237
ours_now_sword_coast,0.21221365735820888,51.11724975381777
ours_now_sword_coast,0.21302363314965242,51.22371428857048
ours_now_sword_coast,0.21383360894109596,52.49975467367867
ours_now_sword_coast,0.2146435847325395,50.669221678013976
ours_now_sword_coast,0.21545356052398304,49.93459109337369
ours_now_sword_coast,0.21626353631542664,50.513307784231145
ours_now_sword_coast,0.21707351210687018,50.509110282518314
ours_now_sword_coast,0.21788348789831372,49.79772816182221
ours_now_sword_coast,0.21869346368975726,48.09744009618359
ours_now_sword_coast,0.2195034394812008,47.911180554013214
ours_now_sword_coast,0.22031341527264434,48.372442993737195
ours_now_sword_coast,0.22112339106408788,47.943385652501576
ours_now_sword_coast,0.22193336685553142,47.51993183558463
ours_now_sword_coast,0.22274334264697496,46.11213008960085
ours_now_sword_coast,0.2235533184384185,46.200192360580424
ours_now_sword_coast,0.22436329422986204,44.58534616335257
ours_now_sword_coast,0.22517327002130558,44.690879649128284
ours_now_sword_coast,0.22598324581274915,45.15478795064825
ours_now_sword_coast,0.2267932216041927,44.75626307587086
ours_now_sword_coast,0.22760319739563625,44.79019328425895
ours_now_sword_coast,0.2284131731870798,43.997968096017935
ours_now_sword_coast,0.22922314897852333,43.39817828117739
ours_now_sword_coast,0.23003312476996687,43.41517978709096
